ledger_id,merchant_id,order_id,invoice_number,customer_id,amount_paise,currency,transaction_type,created_at,payment_status,payment_gateway_id,notes
led_unuyz0bt83cl,merch_nykaa,order_1urquxo6yooi,INV-2026-00156,cust_0084,54287,INR,sale,2026-03-14T19:56:00Z,paid,pay_cwj00x743m95ag,Razorpay pay_cwj00x743m95ag
led_93nyfkkuzx1y,merch_lenskart,order_znqwuotctnoy,INV-2026-00152,cust_0115,492374,INR,sale,2026-06-05T07:55:00Z,paid,pay_h7m5tzpf6ybtxo,Razorpay pay_h7m5tzpf6ybtxo
led_4e98es11f6fj,merch_zomato,order_9x10beu3q1c4,INV-2026-00148,cust_0476,441723,INR,sale,2026-02-08T19:50:00Z,paid,pay_roe1sh8orddw5b,Razorpay pay_roe1sh8orddw5b
led_greof915mjo4,merch_lenskart,order_6qvphskxffmo,INV-2026-00153,cust_0067,487730,INR,sale,2026-04-24T18:31:00Z,paid,pay_ilh2yqvx6dw9e6,Razorpay pay_ilh2yqvx6dw9e6
led_y3cxx4ift63i,merch_apollo,order_sc8sjf1sposg,INV-2026-00146,cust_0368,129849,INR,sale,2026-04-26T16:07:00Z,paid,pay_r89beiqu6yjhq4,Razorpay pay_r89beiqu6yjhq4
led_3iq4zrtu5qh4,merch_urbanco,order_4wc04pcrwh8r,INV-2026-00180,cust_0266,146700,INR,sale,2026-01-07T15:31:00Z,paid,pay_tl9a4tw0qqvsjw,Razorpay pay_tl9a4tw0qqvsjw
led_gadb5bjc09lw,merch_bluedart,order_y21hub6kclu2,INV-2026-00150,cust_0337,609518,INR,sale,2026-05-30T23:57:00Z,paid,pay_vxsa46oc07rl5q,Razorpay pay_vxsa46oc07rl5q
led_ialo0c18c0lw,merch_zomato,order_l540bfg0qmqt,INV-2026-00150,cust_0252,897032,INR,sale,2026-01-01T05:45:00Z,paid,pay_8p8s8xt18bj01v,Razorpay pay_8p8s8xt18bj01v
led_epj3up82by91,merch_urbanco,order_qnizpeszuxml,INV-2026-00181,cust_0247,15777,INR,sale,2026-05-02T05:24:00Z,paid,pay_94zqrsx9dqukrt,Razorpay pay_94zqrsx9dqukrt
led_1r4vm00dx4j3,merch_nykaa,order_4yys92qpnsvp,INV-2026-00161,cust_0132,992578,INR,sale,2026-02-23T18:51:00Z,paid,pay_fndtkkv8t2l8k1,Razorpay pay_fndtkkv8t2l8k1
led_g3rkjvx99j3w,merch_urbanco,order_0k28nk4f3pbj,INV-2026-00183,cust_0268,213976,INR,sale,2026-04-25T10:52:00Z,paid,pay_e9oo52dz977xqb,Razorpay pay_e9oo52dz977xqb
led_7a0cudq006jk,merch_nykaa,order_c7nnrttkb7qc,INV-2026-00162,cust_0096,11426,INR,sale,2026-06-18T03:41:00Z,paid,pay_s30shz00q5z292,Razorpay pay_s30shz00q5z292
led_7zlwd5daumv1,merch_nykaa,order_4b3fxbrk69gs,INV-2026-00163,cust_0103,346587,INR,sale,2026-06-10T19:29:00Z,paid,pay_grn9vj3gmrgkhd,Razorpay pay_grn9vj3gmrgkhd
led_bkh5tydb559o,merch_nykaa,order_g4po3phzlzxy,INV-2026-00164,cust_0488,234313,INR,sale,2026-01-15T21:27:00Z,paid,pay_7r8kw43su7pvrv,Razorpay pay_7r8kw43su7pvrv
led_a4o8untcfb21,merch_bluedart,order_fjbjbdnbxxu0,INV-2026-00153,cust_0216,226474,INR,sale,2026-01-07T13:20:00Z,paid,pay_xlqvv40inowzbr,Razorpay pay_xlqvv40inowzbr
led_dbjr3oew6x0x,merch_zomato,order_ftlbpqwnume4,INV-2026-00158,cust_0170,17372,INR,sale,2026-03-28T19:18:00Z,paid,pay_ug8dej79yfifu1,Razorpay pay_ug8dej79yfifu1
led_877xz1r2hfw5,merch_lenskart,order_7gqx5fyef4dx,INV-2026-00157,cust_0056,1717811,INR,sale,2026-04-22T20:20:00Z,paid,pay_lvb183dka73jy6,Razorpay pay_lvb183dka73jy6
led_qn4lt6v9e308,merch_nykaa,order_ig6gc014n0dz,INV-2026-00165,cust_0270,404548,INR,sale,2026-06-21T15:28:00Z,paid,pay_v9uvkea78doklr,Razorpay pay_v9uvkea78doklr
led_2ntiz4ktkx71,merch_bluedart,order_h13040lrxuu3,INV-2026-00155,cust_0019,746492,INR,sale,2026-06-18T04:19:00Z,paid,pay_ilk2ujaw9y1cvh,Razorpay pay_ilk2ujaw9y1cvh
led_aev9hygdr3o3,merch_urbanco,order_t3s52o165e0e,INV-2026-00188,cust_0408,252446,INR,sale,2026-06-02T15:19:00Z,paid,pay_kq10qi80b9nvfq,Razorpay pay_kq10qi80b9nvfq
led_2kjsphaihj9z,merch_nykaa,order_azenfh9hl05k,INV-2026-00166,cust_0092,216468,INR,sale,2026-03-31T03:15:00Z,paid,pay_3x4qnclyn4nc93,Razorpay pay_3x4qnclyn4nc93
led_mk79u366xdq3,merch_apollo,order_dmg2kfcahfck,INV-2026-00153,cust_0203,143398,INR,sale,2026-06-18T10:06:00Z,paid,pay_k1vue6zylfttnf,Razorpay pay_k1vue6zylfttnf
led_zaivqz8kygmv,merch_zomato,order_eza9mw4h2506,INV-2026-00160,cust_0069,656642,INR,sale,2026-03-20T12:11:00Z,paid,pay_lh5hbeyq4jk1j7,Razorpay pay_lh5hbeyq4jk1j7
led_vdt1b6up7ugc,merch_zomato,order_ljqt9c0ij6yn,INV-2026-00163,cust_0071,493344,INR,sale,2026-03-23T05:05:00Z,paid,pay_yix3e0bm6mt7p4,Razorpay pay_yix3e0bm6mt7p4
led_0vyp46g1trs1,merch_lenskart,order_63y2ssynwk5b,INV-2026-00158,cust_0119,169236,INR,sale,2026-03-06T04:53:00Z,paid,pay_kjfl5cs6wegv99,Razorpay pay_kjfl5cs6wegv99
led_dck0ym578tgw,merch_lenskart,order_pe7o13spi5qk,INV-2026-00159,cust_0473,519729,INR,sale,2026-04-14T18:17:00Z,paid,pay_ujgv1uglb8igys,Razorpay pay_ujgv1uglb8igys
led_9b1wom83tvix,merch_lenskart,order_dx9nq2axsp5s,INV-2026-00160,cust_0499,119528,INR,sale,2026-06-09T18:05:00Z,paid,pay_1lrq0lc94thpnp,Razorpay pay_1lrq0lc94thpnp
led_ps9i7mi7nu4u,merch_nykaa,order_hzg0xnabxq5x,INV-2026-00169,cust_0224,108753,INR,sale,2026-03-01T16:12:00Z,paid,pay_5o3s9sfbwnnvtu,Razorpay pay_5o3s9sfbwnnvtu
led_87ljrc0wfuu8,merch_lenskart,order_xq4e7xxdlls2,INV-2026-00161,cust_0337,699053,INR,sale,2026-01-08T02:56:00Z,paid,pay_t00i16vcetl56a,Razorpay pay_t00i16vcetl56a
