entity_id,merchant_id,entity_type,settlement_id,settlement_utr,order_id,amount_paise,currency,fee_paise,tax_paise,net_amount_paise,payment_method,captured_at,settled_at,description,notes,status
pay_z49tv9hifsqiko,merch_bluedart,payment,setl_gmhhs9mit9,SJV26IWT7B0WEEX8,order_4xjrz6nycdpl,15672,INR,313,56,15303,card,2026-06-14T19:28:00Z,2026-06-15T19:28:00Z,Order order_4xjrz6nycdpl,{'customer_id': 'cust_0431'},captured
pay_5vjt0yiypv77sa,merch_zomato,payment,setl_e10cbloqhs,Q9PTBH0WOAZV35F9,order_ixkofgcrn3g6,260257,INR,0,0,260257,upi,2026-03-14T07:40:00Z,2026-03-16T07:40:00Z,Order order_ixkofgcrn3g6,{'customer_id': 'cust_0285'},captured
pay_m4xh2od9gpn6d9,merch_bluedart,payment,setl_gmhhs9mit9,U1Z6A1N36ODF9FP8,order_t532j6brhfxg,419528,INR,0,0,419528,upi,2026-01-07T19:28:00Z,2026-01-08T19:28:00Z,Order order_t532j6brhfxg,{'customer_id': 'cust_0213'},captured
pay_56u99fek7fdnd5,merch_nykaa,payment,setl_243rncp2mi,1G6HSV5RZAYYB4Y8,order_nfmrayt8jm1h,176852,INR,3537,637,172678,card,2026-06-24T19:33:00Z,2026-06-26T19:33:00Z,Order order_nfmrayt8jm1h,{'customer_id': 'cust_0446'},captured
pay_em97ubch0l5nky,merch_bluedart,payment,setl_gmhhs9mit9,4LJ977XWLG79OKL7,order_yrqf7heyt3o7,975386,INR,17557,3160,954669,netbanking,2026-01-13T07:55:00Z,2026-01-15T07:55:00Z,Order order_yrqf7heyt3o7,{'customer_id': 'cust_0141'},captured
pay_rf4ailfgtg44p2,merch_nykaa,payment,setl_243rncp2mi,IHTJYJXMPJJL5GB7,order_wgty7za9adhh,72675,INR,0,0,72675,upi,2026-06-02T05:36:00Z,2026-06-04T05:36:00Z,Order order_wgty7za9adhh,{'customer_id': 'cust_0379'},captured
pay_d3tz1fdgpzpa3u,merch_lenskart,payment,setl_8msqkv5blg,0SFWJYKL0N2PW7M6,order_ld75czax5wdk,85619,INR,1541,277,83801,wallet,2026-01-03T14:06:00Z,2026-01-05T14:06:00Z,Order order_ld75czax5wdk,{'customer_id': 'cust_0176'},captured
pay_h8cw3b4bgky9gu,merch_urbanco,payment,setl_5mtw5nll5z,QIALHBJT3BO6KIPP,order_0w1v2btxnshc,284886,INR,5698,1026,278162,card,2026-03-22T23:26:00Z,2026-03-24T23:26:00Z,Order order_0w1v2btxnshc,{'customer_id': 'cust_0489'},captured
pay_hi6it3gitk5mfv,merch_bluedart,payment,setl_kow28zjh09,0BUY0QUZ8HRKKC09,order_ap1r1y8fx901,24333,INR,487,88,23758,card,2026-06-18T12:55:00Z,2026-06-20T12:55:00Z,Order order_ap1r1y8fx901,{'customer_id': 'cust_0265'},captured
pay_v5kteeelewdv2b,merch_nykaa,payment,setl_243rncp2mi,X792TP9HY2MAAG8T,order_fyi3krito6at,65490,INR,1179,212,64099,netbanking,2026-05-10T12:08:00Z,2026-05-12T12:08:00Z,Order order_fyi3krito6at,{'customer_id': 'cust_0367'},captured
pay_yqghh47ym526lg,merch_urbanco,payment,setl_rtzqc2ey4o,V8LWJBE18AUBVNA7,order_asbklte06w2x,216317,INR,4326,779,211212,card,2026-04-30T22:09:00Z,2026-05-02T22:09:00Z,Order order_asbklte06w2x,{'customer_id': 'cust_0209'},captured
pay_3oyegyrwv6ripa,merch_apollo,payment,setl_unqlf313b9,5012UUYF7XAQDUG4,order_85vuco1kf0y4,328272,INR,0,0,328272,upi,2026-04-11T11:18:00Z,2026-04-13T11:18:00Z,Order order_85vuco1kf0y4,{'customer_id': 'cust_0149'},captured
pay_79iupqrtwd1c6v,merch_apollo,payment,setl_unqlf313b9,X7J6OV6ZIK490WHR,order_ah3dum5dvqyg,41297,INR,0,0,41297,upi,2026-01-18T18:27:00Z,2026-01-19T18:27:00Z,Order order_ah3dum5dvqyg,{'customer_id': 'cust_0025'},captured
pay_uanhink0f0sky8,merch_zomato,payment,setl_e10cbloqhs,0SK5QCY0PRBPUJ02,order_lgrus9fosvxc,115475,INR,2079,374,113022,wallet,2026-01-31T22:35:00Z,2026-02-01T22:35:00Z,Order order_lgrus9fosvxc,{'customer_id': 'cust_0287'},captured
pay_p288em45vjwpcq,merch_urbanco,payment,setl_rtzqc2ey4o,L6VNC5SAR42YGKPC,order_fy2mygp2u0ge,352427,INR,0,0,352427,upi,2026-02-02T18:21:00Z,2026-02-03T18:21:00Z,Order order_fy2mygp2u0ge,{'customer_id': 'cust_0040'},captured
pay_5gf9miwkawb0pr,merch_urbanco,payment,setl_rtzqc2ey4o,5021DAQPQ5TZ0WWP,order_rkdgvs52119y,416994,INR,0,0,416994,upi,2026-05-14T06:52:00Z,2026-05-16T06:52:00Z,Order order_rkdgvs52119y,{'customer_id': 'cust_0491'},captured
pay_ovd9dq2t0ogxv9,merch_apollo,payment,setl_unqlf313b9,TU12JXC0SP8TFANL,order_flxczl5tn83j,833013,INR,20825,3748,808440,emi,2026-03-14T03:13:00Z,2026-03-16T03:13:00Z,Order order_flxczl5tn83j,{'customer_id': 'cust_0218'},captured
pay_ka3dv6271hhdd2,merch_nykaa,payment,setl_243rncp2mi,PWIXPNKXJ9AMBTSO,order_n2y3fg2q13xu,244556,INR,0,0,244556,upi,2026-03-25T10:04:00Z,2026-03-28T10:04:00Z,Order order_n2y3fg2q13xu,{'customer_id': 'cust_0198'},captured
pay_g3ifxodo9e4vlm,merch_apollo,payment,setl_mbcw6hzs4i,YMW9TRMJO4MZVE1F,order_ddtcjutrd3rk,78205,INR,0,0,78205,upi,2026-05-08T15:20:00Z,2026-05-10T15:20:00Z,Order order_ddtcjutrd3rk,{'customer_id': 'cust_0253'},captured
pay_4xot14yvydm1kj,merch_nykaa,payment,setl_243rncp2mi,0VCG6FM1LH0SQGU7,order_inc6z6e69mis,718064,INR,12925,2326,702813,netbanking,2026-03-13T13:29:00Z,2026-03-14T13:29:00Z,Order order_inc6z6e69mis,{'customer_id': 'cust_0028'},captured
pay_3rrv8lbscighm7,merch_zomato,payment,setl_e10cbloqhs,DHICV61XGALSMHBE,order_2psvj940zc0q,144339,INR,0,0,144339,upi,2026-04-07T23:24:00Z,2026-04-08T23:24:00Z,Order order_2psvj940zc0q,{'customer_id': 'cust_0266'},captured
pay_56lg7owbitt0mg,merch_nykaa,payment,setl_243rncp2mi,RUH1TMEM6CWFGNQA,order_74g2rnhvpm6b,137731,INR,3443,620,133668,emi,2026-03-18T06:18:00Z,2026-03-20T06:18:00Z,Order order_74g2rnhvpm6b,{'customer_id': 'cust_0118'},captured
pay_dv2p9t9el8phdo,merch_urbanco,payment,setl_rtzqc2ey4o,WHVNJWV23RGQ7HOH,order_57fxyu3ku6ra,82542,INR,0,0,82542,upi,2026-03-14T19:26:00Z,2026-03-16T19:26:00Z,Order order_57fxyu3ku6ra,{'customer_id': 'cust_0448'},captured
pay_p7nsi8cpycsx0d,merch_bluedart,payment,setl_kow28zjh09,P792GQLJKOKROEOD,order_s5t4zrkyy1ti,68901,INR,1378,248,67275,card,2026-01-06T08:27:00Z,2026-01-08T08:27:00Z,Order order_s5t4zrkyy1ti,{'customer_id': 'cust_0103'},captured
pay_m05b88914eds0i,merch_urbanco,payment,setl_rtzqc2ey4o,9Y8CQRJFY9RZE5FZ,order_kuh0zk3ui55e,888878,INR,16000,2880,869998,netbanking,2026-02-25T16:52:00Z,2026-02-27T16:52:00Z,Order order_kuh0zk3ui55e,{'customer_id': 'cust_0006'},captured
pay_4vwlxd9242zx40,merch_nykaa,payment,setl_243rncp2mi,JH70WYDJHG9LFVI8,order_uae99vjsxf25,248229,INR,4965,894,242370,card,2026-02-08T19:44:00Z,2026-02-09T19:44:00Z,Order order_uae99vjsxf25,{'customer_id': 'cust_0476'},captured
pay_wj4oehivtbvqc9,merch_zomato,payment,setl_e10cbloqhs,IEGHZ7NZW9OXUIIE,order_0mn5nt0gmce0,116686,INR,2100,378,114208,netbanking,2026-03-19T19:58:00Z,2026-03-20T19:58:00Z,Order order_0mn5nt0gmce0,{'customer_id': 'cust_0437'},captured
pay_jgulm1w9ez9xyz,merch_nykaa,payment,setl_243rncp2mi,9V7JOEMLI9YJRXQD,order_6p5et5kwy1ve,86761,INR,1562,281,84918,wallet,2026-03-15T07:59:00Z,2026-03-18T07:59:00Z,Order order_6p5et5kwy1ve,{'customer_id': 'cust_0188'},captured
pay_mhy1k5gfxxbuev,merch_bluedart,payment,setl_kow28zjh09,Q94IQ6EDMGSCFU3A,order_h2ghv5y4c9i2,15300,INR,275,50,14975,wallet,2026-03-05T04:07:00Z,2026-03-06T04:07:00Z,Order order_h2ghv5y4c9i2,{'customer_id': 'cust_0328'},captured
pay_oa6ki9q8qt5xya,merch_nykaa,payment,setl_243rncp2mi,B97TSMH4JGVUB1HL,order_qu35dr45qose,233252,INR,4199,756,228297,netbanking,2026-02-26T21:11:00Z,2026-02-28T21:11:00Z,Order order_qu35dr45qose,{'customer_id': 'cust_0252'},captured
pay_dgbs3etvcew01g,merch_lenskart,payment,setl_8msqkv5blg,902ZONYOBCEGZVX4,order_5gcaqjj70g8d,180631,INR,3613,650,176368,card,2026-06-27T17:18:00Z,2026-06-29T17:18:00Z,Order order_5gcaqjj70g8d,{'customer_id': 'cust_0060'},captured
pay_th3ekd22loxh7s,merch_lenskart,payment,setl_8msqkv5blg,OC06K3Z88WC2994E,order_9vdh3pvlg7eb,215644,INR,4313,776,210555,card,2026-05-02T23:44:00Z,2026-05-04T23:44:00Z,Order order_9vdh3pvlg7eb,{'customer_id': 'cust_0275'},captured
pay_9uwrciysqnp68x,merch_lenskart,payment,setl_8msqkv5blg,7LOPUZLS6DH4789Y,order_3qmka762ld5p,215560,INR,0,0,215560,upi,2026-03-03T04:04:00Z,2026-03-05T04:04:00Z,Order order_3qmka762ld5p,{'customer_id': 'cust_0157'},captured
pay_y50v6fuvve0l6j,merch_zomato,payment,setl_75kjhjwm09,0IJ16A4SZLRDJCP4,order_p0scvb3j2fbj,1039535,INR,20791,3742,1015002,card,2026-01-05T23:09:00Z,2026-01-07T23:09:00Z,Order order_p0scvb3j2fbj,{'customer_id': 'cust_0018'},captured
pay_0xu24jo7wu3aue,merch_bluedart,payment,setl_kow28zjh09,1WXBF9GCQRJSVD9F,order_8hotye5johal,421530,INR,0,0,421530,upi,2026-04-01T06:30:00Z,2026-04-02T06:30:00Z,Order order_8hotye5johal,{'customer_id': 'cust_0342'},captured
pay_6uz7ngzco54kfz,merch_lenskart,payment,setl_8msqkv5blg,EI9RTZHLPR46LMPZ,order_eeoojicitie3,20644,INR,372,67,20205,wallet,2026-06-05T13:26:00Z,2026-06-08T13:26:00Z,Order order_eeoojicitie3,{'customer_id': 'cust_0234'},captured
pay_rjpn96uinpkzyy,merch_bluedart,payment,setl_kow28zjh09,H6JNTMMTCZ4LRSU8,order_hczrzijez1px,299703,INR,5994,1079,292630,card,2026-05-08T06:54:00Z,2026-05-09T06:54:00Z,Order order_hczrzijez1px,{'customer_id': 'cust_0274'},captured
pay_a92yo4186f1n1o,merch_lenskart,payment,setl_8msqkv5blg,Z9GSJ0TJDJJI7TNO,order_fgvzcixz4hp0,243649,INR,0,0,243649,upi,2026-02-27T14:24:00Z,2026-03-01T14:24:00Z,Order order_fgvzcixz4hp0,{'customer_id': 'cust_0343'},captured
pay_yd31hlw5pub5f0,merch_nykaa,payment,setl_243rncp2mi,5ZSPMQVBBH6AWOL1,order_h825zn3maue7,570126,INR,11403,2053,556670,card,2026-01-20T03:54:00Z,2026-01-22T03:54:00Z,Order order_h825zn3maue7,{'customer_id': 'cust_0198'},captured
pay_eb47uahmo3m4wb,merch_apollo,payment,setl_mbcw6hzs4i,CLEXJSC9G93MT3ER,order_3x2zq7sw0xv7,580073,INR,11601,2088,566384,card,2026-03-31T11:31:00Z,2026-04-02T11:31:00Z,Order order_3x2zq7sw0xv7,{'customer_id': 'cust_0198'},captured
pay_yd0zdb15je7fyg,merch_lenskart,payment,setl_8msqkv5blg,ET9YXUBXST4D2J9E,order_4lf54xae3ue5,64351,INR,1287,232,62832,card,2026-01-10T05:39:00Z,2026-01-12T05:39:00Z,Order order_4lf54xae3ue5,{'customer_id': 'cust_0063'},captured
pay_mghaedgg2bnzwn,merch_lenskart,payment,setl_8msqkv5blg,HYKF5LRIP0ZS8LGV,order_l40xx96s60xs,271961,INR,5439,979,265543,card,2026-06-22T21:59:00Z,2026-06-24T21:59:00Z,Order order_l40xx96s60xs,{'customer_id': 'cust_0216'},captured
pay_a3jev7wwzh9t7o,merch_nykaa,payment,setl_243rncp2mi,HVRPJNHJ0QPXJ9LD,order_rkqimndaxg1d,301430,INR,6029,1085,294316,card,2026-06-18T16:57:00Z,2026-06-21T16:57:00Z,Order order_rkqimndaxg1d,{'customer_id': 'cust_0220'},captured
pay_frh3qly2n4wj2i,merch_lenskart,payment,setl_8msqkv5blg,4OEBAXKMQEERQ0BE,order_vvfm2f7wxjti,304332,INR,0,0,304332,upi,2026-04-20T02:23:00Z,2026-04-22T02:23:00Z,Order order_vvfm2f7wxjti,{'customer_id': 'cust_0194'},captured
pay_hcgohkw9kgpdud,merch_zomato,payment,setl_75kjhjwm09,FIBNF278X5I00658,order_fe02e0ht6op9,55078,INR,0,0,55078,upi,2026-04-26T13:47:00Z,2026-04-29T13:47:00Z,Order order_fe02e0ht6op9,{'customer_id': 'cust_0121'},captured
pay_6km1xy0rclxilh,merch_lenskart,payment,setl_8msqkv5blg,W3ZMPZFK3M6XFHJ1,order_m0kbomfu2guq,9979,INR,0,0,9979,upi,2026-03-26T23:52:00Z,2026-03-28T23:52:00Z,Order order_m0kbomfu2guq,{'customer_id': 'cust_0386'},captured
pay_cjd1rqrcj7qo3n,merch_bluedart,payment,setl_kow28zjh09,EC5D4942Z772DYVU,order_kvsc2gmlicqb,883489,INR,17670,3181,862638,card,2026-06-11T09:49:00Z,2026-06-13T09:49:00Z,Order order_kvsc2gmlicqb,{'customer_id': 'cust_0461'},captured
pay_h3njcehoxxgufw,merch_bluedart,payment,setl_kow28zjh09,NXIQ912DBE2A078O,order_ifkdvbnx05le,84015,INR,0,0,84015,upi,2026-03-17T20:41:00Z,2026-03-19T20:41:00Z,Order order_ifkdvbnx05le,{'customer_id': 'cust_0211'},captured
pay_4j428hgdbmj0mr,merch_lenskart,payment,setl_8msqkv5blg,D4XZV2R3JHO91DSI,order_xoi9p7vbht8v,127608,INR,0,0,127608,upi,2026-02-16T00:38:00Z,2026-02-17T00:38:00Z,Order order_xoi9p7vbht8v,{'customer_id': 'cust_0099'},captured
pay_8ii87jp601iwck,merch_urbanco,payment,setl_rtzqc2ey4o,3K5YEUQMDT22KTYD,order_23lw6zcrn4ip,53995,INR,972,175,52848,netbanking,2026-06-29T08:43:00Z,2026-07-01T08:43:00Z,Order order_23lw6zcrn4ip,{'customer_id': 'cust_0483'},captured
pay_feo1p9rcy9e78i,merch_zomato,payment,setl_75kjhjwm09,QWONBUJX7BQIKIX8,order_uwuhmgnq0c7y,124045,INR,0,0,124045,upi,2026-05-20T17:38:00Z,2026-05-22T17:38:00Z,Order order_uwuhmgnq0c7y,{'customer_id': 'cust_0496'},captured
pay_kmaa9su2bnzimz,merch_urbanco,payment,setl_rtzqc2ey4o,BWPSFFNFT1RD9D30,order_kki8a2kiwsb7,721096,INR,14422,2596,704078,card,2026-06-20T21:19:00Z,2026-06-22T21:19:00Z,Order order_kki8a2kiwsb7,{'customer_id': 'cust_0109'},captured
pay_t7tlwg1le4yzql,merch_nykaa,payment,setl_243rncp2mi,HQ30FI50NZZBXS1F,order_ykbbwwuo7sat,1259034,INR,0,0,1259034,upi,2026-06-20T01:50:00Z,2026-06-21T01:50:00Z,Order order_ykbbwwuo7sat,{'customer_id': 'cust_0094'},captured
pay_7e1wemc74rk7m8,merch_urbanco,payment,setl_rtzqc2ey4o,OOT0Z3O0R3L3QI1M,order_9dgk3zr1u4dv,266078,INR,5322,958,259798,card,2026-02-17T01:50:00Z,2026-02-18T01:50:00Z,Order order_9dgk3zr1u4dv,{'customer_id': 'cust_0462'},captured
pay_iz68qz8onyekbu,merch_lenskart,payment,setl_8msqkv5blg,PWHS3D5NVRL6BFGG,order_fydqwykq1qhk,23629,INR,0,0,23629,upi,2026-01-21T02:16:00Z,2026-01-22T02:16:00Z,Order order_fydqwykq1qhk,{'customer_id': 'cust_0260'},captured
pay_42fsusf560akct,merch_bluedart,payment,setl_kow28zjh09,1VGRU8ETXY56XW96,order_kedlyk7m4ih2,932418,INR,18648,3357,910413,card,2026-05-07T06:51:00Z,2026-05-08T06:51:00Z,Order order_kedlyk7m4ih2,{'customer_id': 'cust_0091'},captured
pay_4g5fpc9mkxr6fd,merch_urbanco,payment,setl_rtzqc2ey4o,8DQU3WB7DNB94746,order_cd0mr6e647fv,253120,INR,6328,1139,245653,emi,2026-02-02T05:46:00Z,2026-02-04T05:46:00Z,Order order_cd0mr6e647fv,{'customer_id': 'cust_0137'},captured
pay_2pf8wtsklgwi20,merch_nykaa,payment,setl_m2tthrsgdc,PQOSDBVYCO2VX2VY,order_i940vxxltq04,138172,INR,0,0,138172,upi,2026-03-04T12:33:00Z,2026-03-06T12:33:00Z,Order order_i940vxxltq04,{'customer_id': 'cust_0354'},captured
pay_otxxiwz0nlguib,merch_zomato,payment,setl_75kjhjwm09,ICWW37FTBHAYZI2P,order_018y9ejes6ib,409445,INR,7370,1327,400748,netbanking,2026-06-14T11:13:00Z,2026-06-15T11:13:00Z,Order order_018y9ejes6ib,{'customer_id': 'cust_0119'},captured
pay_rs49tjh16e1ms8,merch_lenskart,payment,setl_8msqkv5blg,RZWUZR7B389YMI2H,order_kcfajt2tc1pz,67616,INR,0,0,67616,upi,2026-04-29T21:07:00Z,2026-05-01T21:07:00Z,Order order_kcfajt2tc1pz,{'customer_id': 'cust_0282'},captured
pay_7rnqpktpj0pdfo,merch_urbanco,payment,setl_5gosdl9wco,OEBHQ9EJICRBWK5M,order_mlwp7s753rqt,108027,INR,1944,350,105733,netbanking,2026-04-28T08:56:00Z,2026-04-30T08:56:00Z,Order order_mlwp7s753rqt,{'customer_id': 'cust_0019'},captured
pay_6c0pckixmcq50i,merch_urbanco,payment,setl_5gosdl9wco,G3AJFWT4DY9TELIG,order_w1wz0kugxvnx,46644,INR,840,151,45653,netbanking,2026-04-12T13:51:00Z,2026-04-14T13:51:00Z,Order order_w1wz0kugxvnx,{'customer_id': 'cust_0071'},captured
pay_tfcczmpzfpls23,merch_bluedart,payment,setl_kow28zjh09,PB7FGCFNS5B1KVJ8,order_7l2fhd7r9bck,61401,INR,1105,199,60097,wallet,2026-06-08T19:58:00Z,2026-06-10T19:58:00Z,Order order_7l2fhd7r9bck,{'customer_id': 'cust_0008'},captured
pay_sr8f7hu059p1nq,merch_zomato,payment,setl_75kjhjwm09,96GWVRE19WP8W75Z,order_a8poaeo836ei,160861,INR,3217,579,157065,card,2026-02-25T16:04:00Z,2026-02-27T16:04:00Z,Order order_a8poaeo836ei,{'customer_id': 'cust_0274'},captured
pay_xaebtkj5dxu3nk,merch_apollo,payment,setl_mbcw6hzs4i,CQ2U2AJ7H60U6UZT,order_ii1ljvkmcbi7,92434,INR,1664,300,90470,netbanking,2026-05-06T05:04:00Z,2026-05-07T05:04:00Z,Order order_ii1ljvkmcbi7,{'customer_id': 'cust_0131'},captured
pay_fqa2369mwnfj38,merch_urbanco,payment,setl_5gosdl9wco,DVHZPVZ8REVO8GP4,order_v1wmfwu1rg24,97593,INR,0,0,97593,upi,2026-01-19T09:54:00Z,2026-01-21T09:54:00Z,Order order_v1wmfwu1rg24,{'customer_id': 'cust_0010'},captured
pay_g0zzxjusnd47ni,merch_lenskart,payment,setl_71kpqc8qbh,T02TG6ZZQZ8ZVMV6,order_k4qjdfx8xyfo,109317,INR,0,0,109317,upi,2026-05-23T03:16:00Z,2026-05-25T03:16:00Z,Order order_k4qjdfx8xyfo,{'customer_id': 'cust_0092'},captured
pay_j51bwbpcw0brj9,merch_apollo,payment,setl_mbcw6hzs4i,STBBMTXCREQX68E1,order_z3e4m6aarkx5,151237,INR,0,0,151237,upi,2026-05-09T08:12:00Z,2026-05-11T08:12:00Z,Order order_z3e4m6aarkx5,{'customer_id': 'cust_0383'},captured
pay_x6gjjfghqappbq,merch_apollo,payment,setl_mbcw6hzs4i,KLBATTUT5CNYQ7P1,order_dm6x6eyechj5,476901,INR,8584,1545,466772,wallet,2026-03-08T15:55:00Z,2026-03-10T15:55:00Z,Order order_dm6x6eyechj5,{'customer_id': 'cust_0484'},captured
pay_mygc7uyaqh3zch,merch_nykaa,payment,setl_m2tthrsgdc,WTS6VKROFKV0CW4Y,order_hjdh3bxxlk53,284068,INR,0,0,284068,upi,2026-04-01T11:38:00Z,2026-04-03T11:38:00Z,Order order_hjdh3bxxlk53,{'customer_id': 'cust_0489'},captured
pay_yr8gnc57kv6y8o,merch_bluedart,payment,setl_kow28zjh09,MQNYG2IB53DSHSCR,order_l8bt70pxgqrr,175087,INR,3152,567,171368,netbanking,2026-04-08T01:29:00Z,2026-04-09T01:29:00Z,Order order_l8bt70pxgqrr,{'customer_id': 'cust_0404'},captured
pay_evyl5ec46old79,merch_zomato,payment,setl_75kjhjwm09,U5N5YEEEENPANL17,order_qgmoosms2mu6,319198,INR,0,0,319198,upi,2026-06-26T15:16:00Z,2026-06-28T15:16:00Z,Order order_qgmoosms2mu6,{'customer_id': 'cust_0202'},captured
pay_qiyyqewskrz6al,merch_lenskart,payment,setl_71kpqc8qbh,9SNC8OIWPC835F0P,order_5518xjdxck0f,300285,INR,7507,1351,291427,emi,2026-01-01T16:24:00Z,2026-01-02T16:24:00Z,Order order_5518xjdxck0f,{'customer_id': 'cust_0222'},captured
pay_8ei89qj417gh9c,merch_zomato,payment,setl_75kjhjwm09,M7VGFJB71YJFYWC1,order_0noolssq0p69,100320,INR,1806,325,98189,wallet,2026-02-24T09:20:00Z,2026-03-03T09:20:00Z,Order order_0noolssq0p69,{'customer_id': 'cust_0403'},captured
pay_lnl0rav7z73oc4,merch_apollo,payment,setl_mbcw6hzs4i,82QK4PM58PKGUCU2,order_ynihy3rosohr,126510,INR,2530,455,123525,card,2026-03-05T17:09:00Z,2026-03-07T17:09:00Z,Order order_ynihy3rosohr,{'customer_id': 'cust_0264'},captured
pay_36yzv3qyc99h35,merch_bluedart,payment,setl_asrvbb1v54,X6TN2TV94WZ1RQM3,order_7obw15qy2tfa,416703,INR,8334,1500,406869,card,2026-02-25T00:09:00Z,2026-02-28T00:09:00Z,Order order_7obw15qy2tfa,{'customer_id': 'cust_0209'},captured
pay_f31ih9ahqztp6q,merch_bluedart,payment,setl_asrvbb1v54,UESZRPKMU7LLUA2C,order_q77ynt2351a3,1933698,INR,38674,6961,1888063,card,2026-01-30T17:18:00Z,2026-02-01T17:18:00Z,Order order_q77ynt2351a3,{'customer_id': 'cust_0311'},captured
pay_hxr6d560ckx1tt,merch_bluedart,payment,setl_asrvbb1v54,EXJKFKHPY7QOBC30,order_535a3glewuno,21086,INR,527,95,20464,emi,2026-05-31T17:59:00Z,2026-06-01T17:59:00Z,Order order_535a3glewuno,{'customer_id': 'cust_0136'},captured
pay_ed4vdqwqha7k45,merch_bluedart,payment,setl_asrvbb1v54,MCZDVRTEAQJARQSS,order_8p4048x9uvko,1217042,INR,21907,3943,1191192,netbanking,2026-01-26T04:57:00Z,2026-01-28T04:57:00Z,Order order_8p4048x9uvko,{'customer_id': 'cust_0197'},captured
pay_vh6kn1tlvqgjof,merch_urbanco,payment,setl_5gosdl9wco,PNIK54R33B89RLRV,order_b6jz7pjah3ic,178187,INR,3564,642,173981,card,2026-02-03T09:47:00Z,2026-02-05T09:47:00Z,Order order_b6jz7pjah3ic,{'customer_id': 'cust_0238'},captured
pay_ju4yoi4e3g2y3w,merch_urbanco,payment,setl_5gosdl9wco,D55B49LLELD8I7AR,order_q8xekku6ibt2,46119,INR,922,166,45031,card,2026-04-20T16:34:00Z,2026-04-21T16:34:00Z,Order order_q8xekku6ibt2,{'customer_id': 'cust_0442'},captured
pay_qzzs0ri53w340u,merch_nykaa,payment,setl_m2tthrsgdc,2CGCI5S433ELV2LY,order_9rvabixlm7ls,648657,INR,11676,2102,634879,netbanking,2026-05-04T16:23:00Z,2026-05-06T16:23:00Z,Order order_9rvabixlm7ls,{'customer_id': 'cust_0215'},captured
pay_wn4r1c7945jg8c,merch_zomato,payment,setl_e0umosjkft,GRGB9NN88V4B0UJH,order_y5jlh3f8uh6l,171080,INR,3079,554,167447,wallet,2026-03-06T05:18:00Z,2026-03-07T05:18:00Z,Order order_y5jlh3f8uh6l,{'customer_id': 'cust_0376'},captured
pay_tig233kgf5a8aq,merch_nykaa,payment,setl_m2tthrsgdc,DJURHKBC9KCUUIBA,order_jbe9sajjm2ew,169139,INR,0,0,169139,upi,2026-04-05T23:41:00Z,2026-04-06T23:41:00Z,Order order_jbe9sajjm2ew,{'customer_id': 'cust_0376'},captured
pay_rn90njxzxn3td9,merch_zomato,payment,setl_e0umosjkft,BD82PQ9S8L2V0482,order_nt5qb3uuaq8n,63488,INR,1143,206,62139,netbanking,2026-05-27T11:55:00Z,2026-05-28T11:55:00Z,Order order_nt5qb3uuaq8n,{'customer_id': 'cust_0180'},captured
pay_cspu9z2cqs7gpn,merch_zomato,payment,setl_e0umosjkft,2YEJ3R9O9NEPJJ4H,order_25bclux9bcht,125885,INR,2518,453,122914,card,2026-01-04T23:04:00Z,2026-01-05T23:04:00Z,Order order_25bclux9bcht,{'customer_id': 'cust_0426'},captured
pay_oio43tz6astg7u,merch_nykaa,payment,setl_m2tthrsgdc,2I6I7XNQ8FFDYF7P,order_rkkwzw8e4q9u,14161,INR,0,0,14161,upi,2026-05-21T13:16:00Z,2026-05-23T13:16:00Z,Order order_rkkwzw8e4q9u,{'customer_id': 'cust_0466'},captured
pay_6kyq0caocgc39r,merch_zomato,payment,setl_e0umosjkft,DY734XSFDBIU6LAL,order_a1iw8g17m94s,80696,INR,0,0,80696,upi,2026-04-09T07:56:00Z,2026-04-10T07:56:00Z,Order order_a1iw8g17m94s,{'customer_id': 'cust_0142'},captured
pay_xt0g5c7zte8eck,merch_lenskart,payment,setl_71kpqc8qbh,ZYFFCDSXVDEKX3KZ,order_6l3q8cfjh1nf,473668,INR,0,0,473668,upi,2026-02-25T17:18:00Z,2026-02-26T17:18:00Z,Order order_6l3q8cfjh1nf,{'customer_id': 'cust_0151'},captured
pay_u8il1zf931xkzs,merch_zomato,payment,setl_e0umosjkft,18781VRLXDMV7UXR,order_k94eaojhoje6,738753,INR,14775,2660,721318,card,2026-03-22T01:39:00Z,2026-03-29T01:39:00Z,Order order_k94eaojhoje6,{'customer_id': 'cust_0143'},captured
pay_1ez5v6uhui1ubf,merch_urbanco,payment,setl_5gosdl9wco,SP93TAOQF7YNWLB6,order_9xncfufp9c1l,85207,INR,2130,383,82694,emi,2026-05-05T08:51:00Z,2026-05-06T08:51:00Z,Order order_9xncfufp9c1l,{'customer_id': 'cust_0288'},captured
pay_tvazovkrpy1vcj,merch_zomato,payment,setl_e0umosjkft,2BRJU88C4GQI9290,order_lt71t6tw1qmk,122997,INR,0,0,122997,upi,2026-06-17T18:05:00Z,2026-06-19T18:05:00Z,Order order_lt71t6tw1qmk,{'customer_id': 'cust_0094'},captured
pay_cwj00x743m95ag,merch_nykaa,payment,setl_m2tthrsgdc,MCFXCTED72SJSP1C,order_1urquxo6yooi,54287,INR,0,0,54287,upi,2026-03-14T19:56:00Z,2026-03-21T19:56:00Z,Order order_1urquxo6yooi,{'customer_id': 'cust_0084'},captured
